"time_s","lin_acc_x","lin_acc_y","lin_acc_z","lin_acc_abs"
3.573680665E1,7.658791542E-1,3.288904428E-1,-1.448024750E0,1.670782894E0
3.575536972E1,8.184669614E-1,2.130563259E-1,-1.405990601E0,1.640759194E0
3.577393285E1,7.373588085E-1,2.109203339E-1,-1.073383331E0,1.319218396E0
3.579249592E1,8.025163412E-1,1.998902559E-1,-5.536861420E-1,9.952672687E-1
3.581105904E1,9.961389899E-1,2.020983696E-1,-4.028720856E-1,1.093362957E0
3.582962212E1,1.049786329E0,2.538375854E-1,-7.653589249E-1,1.323729255E0
3.584818524E1,1.081288457E0,3.062615395E-1,-1.281477928E0,1.704454909E0
3.586674831E1,1.086174607E0,3.079129457E-1,-1.578714371E0,1.940856698E0
3.588531144E1,1.040417433E0,3.178491592E-1,-1.546957970E0,1.891183619E0
3.590387451E1,8.887265325E-1,2.317948341E-1,-1.239884377E0,1.543009061E0
3.592243764E1,7.696683407E-1,1.493382454E-1,-8.633842468E-1,1.166243381E0
3.594100071E1,7.130860090E-1,1.623004675E-1,-6.595678329E-1,9.848161373E-1
3.595956378E1,8.420918584E-1,2.526971102E-1,-6.290225983E-1,1.081038370E0
3.597812691E1,1.304093838E0,4.293117523E-1,-8.175516129E-1,1.597923640E0
3.599668998E1,1.492830396E0,5.762469769E-1,-8.738746643E-1,1.823255357E0
3.601525310E1,1.594382644E0,5.713171959E-1,-7.558708191E-1,1.854669795E0
3.603381618E1,1.307403684E0,5.651720762E-1,-4.962253571E-1,1.508298204E0
3.605237930E1,1.086382151E0,4.055122137E-1,-2.478523254E-1,1.185789656E0
3.607094238E1,7.926542759E-1,2.118524313E-1,3.917589188E-1,9.092069644E-1
3.608950545E1,6.270124912E-1,-7.894170284E-2,1.188379288E0,1.345965003E0
3.610806857E1,5.663325787E-1,-4.062782526E-1,1.790031433E0,1.920939130E0
3.612663165E1,3.614563644E-1,-7.474839091E-1,2.022725105E0,2.186504002E0
3.614519477E1,-9.436404705E-2,-9.850336909E-1,1.990358353E0,2.222773564E0
3.616375784E1,-5.690109134E-1,-1.097819567E0,1.997380257E0,2.349150721E0
3.618232092E1,-8.102546930E-1,-1.075853705E0,2.012007713E0,2.421187498E0
3.620088404E1,-1.144206047E0,-8.877304196E-1,2.059230804E0,2.517479748E0
3.621944712E1,-1.393510699E0,-6.871783137E-1,1.890602112E0,2.447133517E0
3.623801024E1,-1.172150254E0,-7.173271179E-1,1.459025383E0,2.004307731E0
3.625657331E1,-4.552504122E-1,-8.340428472E-1,1.352200508E0,1.652672570E0
3.627513639E1,-1.737501919E-1,-8.807976246E-1,1.743524551E0,1.961089352E0
3.629369951E1,-6.039524078E-1,-7.509823442E-1,2.028890610E0,2.246136705E0
3.631226258E1,-1.290400505E0,-6.818518639E-1,1.579136848E0,2.150285705E0
3.633082571E1,-1.413845539E0,-5.966182351E-1,5.229148865E-1,1.621219450E0
3.634938878E1,-1.011557579E0,-4.015781283E-1,-5.535392761E-1,1.221032129E0
3.636795186E1,-3.957404196E-1,-1.429550648E-1,-1.087080002E0,1.165671292E0
3.638651498E1,1.995916814E-1,-2.093052864E-2,-8.987388611E-1,9.208726659E-1
3.640507805E1,2.604661584E-1,2.880334854E-3,-2.628517151E-1,3.700566715E-1
3.642364113E1,1.814035028E-1,1.104134321E-2,2.525005341E-1,3.111039405E-1
3.644220425E1,3.555271924E-1,3.466945887E-2,3.756389618E-1,5.183687737E-1
3.646076732E1,6.018130183E-1,5.331903696E-2,7.239723206E-2,6.084925537E-1
3.647933045E1,6.761491299E-1,7.841277122E-2,-3.357229233E-1,7.589704143E-1
3.649789352E1,5.655940771E-1,-1.756560802E-2,-6.086883545E-1,8.310876750E-1
3.651645660E1,4.335107803E-1,-1.612245440E-1,-7.064018250E-1,8.443509274E-1
3.653501972E1,2.843773365E-1,-1.822498441E-1,-3.938417435E-1,5.188417814E-1
3.655358279E1,2.887579799E-1,-2.751290798E-1,2.645683289E-2,3.997213348E-1
3.657214586E1,4.454825819E-2,-3.044102788E-1,1.597146988E-1,3.466395104E-1
3.659070899E1,-3.262275457E-1,-3.211646676E-1,-1.188058853E-1,4.729545366E-1
3.660927206E1,-5.411019921E-1,-3.121359348E-1,-4.838361740E-1,7.901377418E-1
3.662783514E1,-6.257410049E-1,-2.983547449E-1,-6.183042526E-1,9.289066196E-1
3.664639826E1,-6.554515958E-1,-9.608423710E-2,-3.507108688E-1,7.495645993E-1
3.666496133E1,-5.680327415E-1,-6.785726547E-2,-2.575511932E-1,6.273742273E-1
3.668352441E1,-6.784043312E-1,-5.365496874E-2,-4.398365021E-1,8.102884923E-1
3.670208753E1,-7.563529015E-1,-4.003751278E-2,-7.238397598E-1,1.047672044E0
3.672065060E1,-6.237944961E-1,-1.667022705E-3,-9.009552002E-1,1.095829651E0
3.673921368E1,-3.472211063E-1,9.787797928E-2,-9.713134766E-1,1.036143072E0
3.675777675E1,-1.955996156E-1,2.256352901E-1,-8.958082199E-1,9.442684262E-1
3.677633988E1,-1.165938079E-1,2.349693775E-1,-7.012166977E-1,7.486718784E-1
3.679490295E1,8.805781603E-3,1.282100677E-1,-6.034612656E-1,6.169934054E-1
3.681346602E1,8.741363883E-2,1.502101421E-1,-6.900138855E-1,7.115640472E-1
3.683202915E1,2.594888508E-1,1.945425272E-1,-9.547176361E-1,1.008299074E0
3.685059222E1,2.442065179E-1,2.630925179E-1,-1.319684029E0,1.367633150E0
3.686915529E1,1.031016707E-1,2.743058205E-1,-1.420813560E0,1.450718722E0
3.688771842E1,1.918595731E-1,2.083152533E-1,-1.250289917E0,1.281963423E0
3.690628149E1,1.137783229E-1,2.055593729E-1,-8.716917038E-1,9.027993072E-1
3.692484456E1,-5.891126394E-2,4.962301254E-2,-6.205844879E-1,6.253463736E-1
3.694340764E1,-2.133146226E-1,-1.924278736E-1,-7.462577820E-1,7.996451037E-1
3.696197076E1,-2.789390683E-1,-2.817084789E-1,-7.219848633E-1,8.236679026E-1
3.698053383E1,-2.434149981E-1,-3.688271046E-1,-5.418586731E-1,6.992103517E-1
3.699909691E1,-3.565381765E-1,-3.830708265E-1,-3.537712097E-1,6.316777646E-1
3.701765998E1,-5.898113847E-1,-3.203531504E-1,-1.724805832E-1,6.930030029E-1
3.703622311E1,-4.744593203E-1,-3.573266268E-1,8.216857910E-2,5.996212473E-1
3.705478618E1,-2.248275876E-1,-3.113309145E-1,5.142736435E-1,6.418346850E-1
3.707334925E1,-2.033080161E-1,-2.803344727E-1,7.480907440E-1,8.243550978E-1
3.709191238E1,-3.208551109E-1,-3.229920864E-1,4.881973267E-1,6.675391523E-1
3.711047545E1,-2.838612199E-1,-1.722549200E-1,4.852161407E-1,5.879486822E-1
3.712903852E1,3.385091424E-1,-4.832744598E-3,1.043208122E0,1.096765691E0
3.714760160E1,7.425472736E-1,9.821414948E-2,1.825461388E0,1.973152744E0
3.716616467E1,6.153671145E-1,7.602930069E-2,2.019917488E0,2.112941977E0
3.718472779E1,4.775736630E-1,-1.644430161E-1,1.227299690E0,1.327170915E0
3.720329086E1,6.009021997E-1,-2.499616146E-1,5.567741394E-1,8.564821684E-1
3.722185394E1,8.546439409E-1,-1.044553518E-1,1.027987480E0,1.340927084E0
3.724041701E1,7.914336920E-1,-5.470681190E-2,2.435178757E0,2.561143436E0
3.725898014E1,5.110071898E-1,-2.539306879E-1,3.394678116E0,3.442302812E0
3.727754321E1,-2.464465052E-2,-1.288113594E-1,3.418060303E0,3.420575384E0
3.729610628E1,-1.138361096E-1,1.889846921E-1,2.145115852E0,2.156431287E0
3.731466936E1,2.858640552E-1,4.712305665E-1,1.067800522E-1,5.614075920E-1
3.733321951E1,8.746200204E-1,7.418085337E-1,-1.601588249E0,1.969854056E0
3.735179555E1,9.422634840E-1,1.035482645E0,-2.453710556E0,2.825027482E0
3.737035863E1,6.039791107E-1,9.489610195E-1,-2.019547939E0,2.311685892E0
3.738892170E1,1.717006266E-1,6.274696589E-1,-1.168003082E0,1.336948196E0
3.740748477E1,-4.914255440E-1,4.482886791E-1,-9.690580368E-1,1.175387291E0
3.742604784E1,-8.550752401E-1,4.477032423E-1,-1.451805115E0,1.743367417E0
3.744461097E1,-5.319030285E-1,4.799820185E-1,-1.617150307E0,1.768750600E0
3.746317404E1,-1.384188384E-1,6.078737974E-1,-1.196869850E0,1.349506490E0
3.748173712E1,5.748137832E-3,5.574883223E-1,-7.393360138E-1,9.259827276E-1
3.750030019E1,-3.419902325E-1,6.194008589E-1,-3.017578125E-1,7.692025224E-1
3.751886326E1,-5.540258288E-1,5.683389902E-1,-1.774702072E-1,8.132954575E-1
3.753742633E1,-1.390944123E-1,4.112557173E-1,-6.668252945E-1,7.956974889E-1
3.755598946E1,3.560240865E-1,5.414996147E-1,-1.238613129E0,1.397904670E0
3.757455253E1,8.672338128E-1,5.334630013E-1,-1.245927811E0,1.609041133E0
3.759311560E1,1.134964824E0,3.423579931E-1,-7.241430283E-1,1.389149838E0
3.761167868E1,1.025694132E0,1.209611893E-1,-3.508872986E-1,1.090780435E0
3.763024175E1,6.301592588E-1,-2.256786823E-2,-4.741239548E-1,7.889255508E-1
3.764880482E1,6.337625980E-1,-2.660182714E-1,-9.246149063E-1,1.152099595E0
3.766736795E1,7.754867673E-1,-4.300886393E-1,-1.146757126E0,1.449623354E0
3.768593102E1,9.173387289E-1,-4.909448624E-1,-8.550977707E-1,1.346747712E0
3.770449410E1,9.148924947E-1,-6.561557055E-1,-2.247409821E-1,1.148075388E0
3.772305717E1,8.542213440E-1,-5.315865278E-1,2.122859955E-1,1.028272184E0
3.774162024E1,7.482259274E-1,-3.615384102E-1,4.974937439E-2,8.324824687E-1
3.776018331E1,2.088626027E-1,-2.281254530E-1,-1.090030670E-1,3.279427964E-1
3.777874639E1,2.500433922E-1,-3.565396070E-1,2.583112717E-1,5.063268731E-1
3.779730951E1,2.782091498E-1,-6.069208384E-1,8.606481552E-1,1.089251340E0
3.781587258E1,4.053280950E-1,-8.706018329E-1,1.800279617E0,2.040403175E0
3.783443566E1,4.610860944E-1,-1.134739757E0,2.114904404E0,2.443983498E0
3.785299873E1,3.674867153E-1,-1.013445616E0,2.362470627E0,2.596803028E0
3.787156180E1,3.920082748E-1,-8.472382426E-1,2.374963760E0,2.551849523E0
3.789012488E1,1.750397831E-1,-5.762947202E-1,2.126962662E0,2.210593743E0
3.790868795E1,-5.620349944E-2,-4.007164240E-1,1.145931244E0,1.215274003E0
3.792725102E1,-2.247704864E-1,-2.876484394E-1,2.449245453E-1,4.396037183E-1
3.794581410E1,-2.260947973E-2,-4.260070324E-1,4.900274277E-1,6.497076728E-1
3.796437717E1,1.449051797E-1,-5.605726838E-1,1.307323456E0,1.429802036E0
3.798294029E1,-3.568908572E-1,-5.309123397E-1,1.455388069E0,1.589777792E0
3.800150337E1,-9.735555649E-1,-3.105799556E-1,7.691125870E-1,1.278985738E0
3.802006644E1,-8.496912122E-1,-8.138179779E-2,-3.246250153E-1,9.132248100E-1
3.803862951E1,-3.796662390E-1,1.760693789E-1,-1.099903107E0,1.176832071E0
3.805719258E1,-1.568509191E-1,2.779852152E-1,-1.220252037E0,1.261306079E0
3.807575566E1,-1.334159672E-1,1.859999895E-1,-6.501064301E-1,6.892272389E-1
3.809431873E1,-3.413006365E-1,5.834007263E-2,-1.606073380E-1,3.816862659E-1
3.811288180E1,-3.262727261E-1,-1.259803772E-2,-2.309522629E-1,3.999394330E-1
3.813144488E1,-1.316996515E-1,1.724813581E-1,-5.333423615E-1,5.758026499E-1
3.815000795E1,1.060592681E-1,3.911588192E-1,-6.197328568E-1,7.404880849E-1
3.816857102E1,1.372967958E-1,4.572381377E-1,-4.708642960E-1,6.705447859E-1
3.818713410E1,1.162797064E-1,2.288478613E-1,-3.180923462E-1,4.087481553E-1
3.820569717E1,3.962201178E-1,-4.891514778E-3,-3.247737885E-1,5.123400456E-1
3.822426024E1,5.989229679E-1,-4.038190842E-2,-4.795541763E-1,7.683174006E-1
3.824282336E1,6.136772633E-1,-5.863904953E-4,-9.083709717E-1,1.096238090E0
3.826138644E1,4.783522785E-1,1.419863701E-1,-1.325816154E0,1.416604923E0
3.827994951E1,4.375244379E-1,2.324491739E-1,-1.477059364E0,1.557936012E0
3.829851258E1,1.435701996E-1,2.565879822E-1,-1.360690117E0,1.392094605E0
3.831707566E1,-2.395885438E-1,1.980520487E-1,-1.149813652E0,1.191091398E0
3.833563873E1,-5.548765063E-1,8.441436291E-2,-1.040997505E0,1.182662051E0
3.835420180E1,-5.980308056E-1,-7.881104946E-2,-1.154659271E0,1.302724092E0
3.837276488E1,-4.842733145E-1,-1.896916032E-1,-1.015052795E0,1.140541856E0
3.839132795E1,-3.512046337E-1,-1.478089094E-1,-5.194692612E-1,6.442363555E-1
3.840989102E1,-2.092915028E-1,-1.242519617E-1,-1.761493683E-1,3.004498013E-1
3.842845410E1,-2.483280450E-1,-1.028633118E-1,-2.298717499E-1,3.536788094E-1
3.844701717E1,-3.478901386E-1,-6.848800182E-2,-3.639345169E-1,5.081008636E-1
3.846558024E1,-2.795133889E-1,7.465362549E-3,-2.131795883E-1,3.516091624E-1
3.848414331E1,-2.831375003E-1,3.835332394E-2,-1.733417511E-1,3.341933336E-1
3.850270639E1,-3.353536129E-1,3.527605534E-2,-2.234268188E-1,4.045070941E-1
3.852126946E1,-3.755345941E-1,1.260968447E-1,-1.134920120E-1,4.120765492E-1
3.853983253E1,-3.454710245E-1,5.156004429E-2,-4.363727570E-2,3.520126117E-1
3.855839560E1,-3.281062841E-2,-4.555058479E-2,2.297334671E-1,2.364928308E-1
3.857695868E1,3.211719990E-1,-2.066161633E-1,5.199546814E-1,6.451314304E-1
3.859552175E1,2.076438963E-1,-4.194132090E-1,9.480400085E-1,1.057262165E0
3.861408482E1,-4.683300853E-3,-6.280146241E-1,1.407994270E0,1.541710792E0
3.863264790E1,-2.150477767E-1,-6.874928474E-1,1.515403748E0,1.677897637E0
3.865121097E1,-3.889121115E-1,-6.316694021E-1,1.411920547E0,1.594922724E0
3.866977404E1,-4.640935957E-1,-4.252786040E-1,1.271828651E0,1.419081701E0
3.868833712E1,-2.268046439E-1,-7.631623745E-2,9.236106873E-1,9.541075496E-1
3.870690019E1,3.017200828E-1,8.496522903E-3,1.411447525E-1,3.332102045E-1
3.872546326E1,9.884051085E-1,-2.266792655E-1,-3.766574860E-1,1.081757371E0
3.874402633E1,1.270107627E0,-2.645390630E-1,8.571720123E-2,1.300192962E0
3.876258941E1,6.672165990E-1,-1.663700342E-1,7.755813599E-1,1.036524686E0
3.878115248E1,-2.316160649E-1,1.178087592E-1,1.037428856E0,1.069478161E0
3.879971555E1,-3.571642041E-1,3.617964983E-1,3.220157623E-1,6.017949203E-1
3.881827857E1,-1.230895743E-1,4.760357738E-1,-8.604593277E-1,9.910354967E-1
3.883684165E1,-1.179156154E-1,6.235957742E-1,-1.257505417E0,1.408579304E0
3.885540472E1,-2.229087055E-1,6.295420527E-1,-5.673999786E-1,8.763299738E-1
3.887396779E1,-5.328306556E-1,6.154064536E-1,-2.234458923E-3,8.140261688E-1
3.889253087E1,-9.994983077E-1,7.908182144E-1,-2.797174454E-1,1.304849480E0
3.891109394E1,-9.828464389E-1,9.704680443E-1,-8.018789291E-1,1.597124029E0
3.892965701E1,-7.922657728E-1,1.091615200E0,-1.047746658E0,1.707946679E0
3.894822008E1,-7.254000306E-1,1.043532133E0,-1.075683594E0,1.665010424E0
3.896678316E1,-8.203428388E-1,8.546276689E-1,-9.809913635E-1,1.538081559E0
3.898534623E1,-8.623862863E-1,8.577433825E-1,-8.038530350E-1,1.457948394E0
3.900390930E1,-6.873986125E-1,9.021885395E-1,-8.307809830E-1,1.405936718E0
3.902247238E1,-4.132871330E-1,1.049230933E0,-7.430162430E-1,1.350468416E0
3.904103545E1,-2.711240053E-1,1.256966829E0,-6.138668060E-1,1.424888168E0
3.905959852E1,-5.011039227E-2,1.211069345E0,-6.829128265E-1,1.391247620E0
3.907816154E1,-1.369692683E-1,1.362081885E0,-6.285057068E-1,1.506335642E0
3.909672462E1,-7.276882231E-2,1.367808580E0,-4.842023849E-1,1.452806788E0
3.911528769E1,6.496632099E-2,1.225111246E0,-3.795480728E-1,1.284202059E0
3.913385076E1,3.430852890E-1,9.492409825E-1,-3.912143707E-1,1.082503876E0
3.915241383E1,6.500803232E-1,8.547542691E-1,-1.193122864E-1,1.080483553E0
3.917097691E1,1.201658010E0,8.074691296E-1,3.722209930E-1,1.494836726E0
3.918953998E1,1.428305507E0,8.271320462E-1,6.817092896E-1,1.785757990E0
3.920810305E1,1.416314840E0,8.372374177E-1,6.920118332E-1,1.784879435E0
3.922666607E1,1.247278929E0,9.265667796E-1,4.099092484E-1,1.606940047E0
3.924522915E1,8.595331311E-1,1.073291302E0,-2.401685715E-1,1.395862588E0
3.926379222E1,3.239932060E-1,1.156821966E0,-9.841604233E-1,1.552990791E0
3.928235529E1,-8.116126060E-2,1.055349231E0,-1.529411316E0,1.859959172E0
3.930091836E1,-2.349556983E-1,8.518728018E-1,-1.401453018E0,1.656792689E0
3.931948144E1,-7.817485929E-2,6.131073236E-1,-6.090793610E-1,8.677497144E-1
3.933804451E1,-3.711188436E-1,4.799064398E-1,-1.814222336E-1,6.332088232E-1
3.935660753E1,-1.011715412E0,3.860992491E-1,-9.000473022E-1,1.408092984E0
3.937517060E1,-1.213192463E0,3.959690332E-1,-2.166533947E0,2.514457550E0
3.939372076E1,-1.336448193E0,6.811965704E-1,-3.354039669E0,3.674194421E0
3.941229675E1,-1.474783421E0,9.582606554E-1,-3.544504166E0,3.956862318E0
3.943085982E1,-1.291281700E0,1.197689772E0,-2.206904888E0,2.823525882E0
3.944940993E1,-9.864808321E-1,1.059162498E0,-6.442584991E-1,1.584310147E0
3.946798592E1,-1.295646071E0,8.289353251E-1,7.503089905E-1,1.711372577E0
3.948654899E1,-1.995285749E0,7.956239581E-1,9.910802841E-1,2.365675978E0
3.950511206E1,-1.629934311E0,3.342178464E-1,1.095947266E0,1.992357356E0
3.952367514E1,-7.163927555E-1,5.187217593E-1,3.785311699E0,3.887270958E0
3.954223821E1,1.148927808E-1,7.552310824E-1,7.171298027E0,7.211871444E0
3.956078831E1,3.557781577E-1,5.237648487E-1,7.581502914E0,7.607896829E0
3.957936430E1,-4.742762744E-1,3.837520480E-1,4.561534882E0,4.602152116E0
3.959792738E1,-9.267411828E-1,7.591959834E-1,1.888178825E0,2.236167936E0
3.961647753E1,-3.316690922E-1,1.020169616E0,4.125680923E-1,1.149331485E0
3.963505352E1,2.934280932E-1,1.278385162E0,3.050260544E-1,1.346628963E0
3.965361660E1,3.052814007E-1,1.240479112E0,6.408147812E-1,1.429205634E0
3.967217967E1,-9.122896194E-2,8.386133909E-1,8.294687271E-1,1.183052624E0
3.969074269E1,-9.346532822E-2,5.689344406E-1,-1.601696014E-2,5.767830687E-1
3.970930576E1,-1.620345116E-1,5.281932354E-1,-1.898482800E0,1.977240556E0
3.972785592E1,-4.245289266E-1,5.260674953E-1,-3.361780643E0,3.429072894E0
3.974643191E1,-8.545741439E-2,4.616360664E-1,-3.856726646E0,3.885196424E0
3.976499493E1,3.703932464E-1,5.332603455E-1,-3.781872272E0,3.837201537E0
3.978355800E1,7.970815301E-1,5.628958941E-1,-3.403168678E0,3.540303349E0
3.980212107E1,1.290132761E0,4.914402366E-1,-3.770502567E0,4.015301440E0
3.982068415E1,1.158289313E0,4.638613462E-1,-4.804415226E0,4.963789595E0
3.983923425E1,5.250545740E-1,3.757911921E-1,-5.879376411E0,5.914724703E0
3.985781024E1,-3.061456978E-1,7.170301676E-2,-6.700284004E0,6.707657732E0
3.987637331E1,-1.411131263E0,-7.580131292E-2,-6.920125484E0,7.062943721E0
3.989492347E1,-2.324961424E0,1.705978513E-1,-4.703579426E0,5.249591285E0
3.991349946E1,-2.648603201E0,3.941098452E-1,-1.248610497E0,2.954564208E0
3.993206248E1,-1.726908445E0,2.473648787E-1,2.146240234E0,2.765818017E0
3.995061264E1,4.326193333E-1,6.873278022E-1,7.062685013E0,7.109226300E0
3.996918863E1,-2.922086477E0,1.423575521E0,6.770940781E0,7.510712063E0
3.998775170E1,-5.543919086E0,5.711165071E-1,2.573143005E0,6.138589238E0
4.000630180E1,-4.769602776E0,1.312139034E0,-7.165660858E-1,4.998428397E0
4.002487779E1,-1.569412351E0,2.160514832E0,-1.352878571E0,2.993519649E0
4.004344086E1,2.586156130E-1,8.598996401E-1,1.915076256E0,2.115142192E0
4.006199097E1,5.556519508E0,-2.701175690E0,1.479976940E1,1.603759438E1
4.008056696E1,5.805356979E0,-4.081056595E0,1.767168045E1,1.904325294E1
4.009913003E1,1.158364534E0,-3.932773352E0,1.132417202E1,1.204347901E1
4.011768014E1,-7.548241019E-1,-3.006174564E0,2.621386528E0,4.059373383E0
4.013625613E1,1.373008609E0,-1.171508908E0,-3.090216160E0,3.578689939E0
4.015481920E1,2.485580921E0,1.727147818E0,-4.117348194E0,5.110157361E0
4.017336936E1,5.558925867E-1,3.736912966E0,-4.740452290E0,6.061800309E0
4.019194534E1,3.212965727E-1,1.953564286E0,-1.385114670E0,2.416234168E0
4.021050836E1,4.657194614E-1,2.734237909E-1,8.859932899E0,8.876376860E0
4.022905852E1,3.828389645E0,-1.990006566E-1,9.040184975E0,9.819425284E0
4.024763451E1,3.736928225E0,-1.920804620E0,5.614338875E0,7.012483436E0
4.026619753E1,2.324790001E0,-1.128186345E0,-1.195438385E0,2.847196149E0
4.028474769E1,2.577370644E0,5.080891848E-1,-3.970600128E0,4.760951526E0
4.030332368E1,2.925286293E0,1.307147264E0,-4.243576527E0,5.317318460E0
4.032188670E1,2.231894732E0,1.021432281E0,-2.175389290E0,3.279786054E0
4.034044977E1,9.207944274E-1,4.982531071E-2,-7.155075073E-1,1.167174337E0
4.035901284E1,5.859599113E-1,-7.700427175E-1,-1.121792793E0,1.481463424E0
4.037757587E1,-8.500273228E-1,-8.629938364E-1,-2.566322803E0,2.837836772E0
4.039612602E1,-2.445277452E0,-1.649539471E-1,-3.315040112E0,4.122630540E0
4.041470201E1,-2.728545427E0,4.599870443E-1,-9.393310547E-1,2.922138097E0
4.043326503E1,-1.382068872E0,6.041973829E-1,2.548370361E0,2.961310579E0
4.045181519E1,9.119267464E-1,-2.843174338E-1,4.727505684E0,4.823044348E0
4.047039118E1,1.361084104E0,-8.406667709E-1,5.219716072E0,5.459368684E0
4.048895420E1,2.040168047E-1,-1.151677251E0,4.170625687E0,4.331524208E0
4.050750436E1,-1.152688265E-1,-1.689994812E0,1.888251305E0,2.536703049E0
4.052608035E1,3.027133942E-1,-1.735036373E0,1.354503632E-2,1.761297841E0
4.054464337E1,1.072663665E0,-1.705243111E0,-6.054649353E-1,2.103580089E0
4.056319352E1,2.061070919E0,-1.678811073E0,-4.193496704E-2,2.658604614E0
4.058176951E1,2.367458105E0,-1.551925659E0,1.211002350E0,3.078937775E0
4.060033253E1,2.032160997E0,-1.778855562E0,1.405591011E0,3.044616810E0
4.061889561E1,1.295099497E0,-2.012416363E0,3.175802231E-1,2.414116717E0
4.063745868E1,7.159496546E-1,-2.000288963E0,-1.001379967E0,2.348723415E0
4.065602170E1,9.838800430E-1,-1.928641796E0,-1.805325031E0,2.819020678E0
4.067458477E1,1.725986362E0,-2.001566648E0,-2.099054813E0,3.375104306E0
4.069314785E1,1.968881011E0,-2.049839973E0,-2.415072441E0,3.729733402E0
4.071171086E1,1.894886494E0,-2.092466116E0,-3.077581882E0,4.176184804E0
4.073027394E1,8.302528262E-1,-2.026998520E0,-2.811702251E0,3.564226747E0
4.074883696E1,1.456326246E-2,-2.245314598E0,-1.853414059E0,2.911493329E0
4.076740003E1,-4.044544697E-2,-2.105422735E0,3.598880768E-2,2.106118687E0
4.078595014E1,2.652415037E-1,-1.912849784E0,2.261517525E0,2.973854211E0
4.080452613E1,9.888225794E-1,-2.347743034E0,2.961523056E0,3.906441637E0
4.082308920E1,9.616987705E-1,-1.995994329E0,1.954532623E0,2.954497532E0
4.084163930E1,1.006172657E0,-1.227251530E0,2.701511383E-1,1.609817185E0
4.086021529E1,9.184724689E-1,-5.415732861E-1,-8.794488907E-1,1.382144584E0
4.087877836E1,3.600929677E-1,-1.509578228E-1,-5.641174316E-1,6.860639084E-1
4.089734139E1,9.975531697E-2,-5.695159435E-1,2.532253265E-1,6.312072553E-1
4.091590446E1,-2.991362810E-1,-6.302822828E-1,1.369151115E0,1.536656451E0
4.093446748E1,-6.746605635E-1,-3.921421766E-1,2.100993156E0,2.241230601E0
4.095303055E1,-2.589861751E-1,-3.170880079E-1,1.789190292E0,1.835434702E0
4.097159357E1,3.336381912E-1,-6.919264793E-3,6.033744812E-1,6.895093063E-1
4.099015665E1,1.059994936E0,1.285285950E-1,-1.220280647E0,1.621478869E0
4.100870675E1,1.304244041E0,1.067440510E-1,-2.223329067E0,2.579852506E0
4.102728274E1,5.894754529E-1,-9.497880936E-3,-2.178478241E0,2.256842698E0
4.104584581E1,-8.002722263E-2,-5.986380577E-1,-1.664876938E0,1.771041247E0
4.106440883E1,-5.697792768E-1,-8.115613461E-1,-5.323266983E-1,1.125456333E0
4.108297191E1,-4.691801667E-1,-9.612183571E-1,2.059593201E-1,1.089261218E0
4.110153493E1,5.714797974E-2,-9.765514135E-1,3.368034363E-1,1.034579678E0
4.112009800E1,3.859464824E-1,-1.010113120E0,2.192277908E-1,1.103333144E0
4.113866102E1,8.077235818E-1,-1.218200564E0,-2.905178070E-2,1.461941861E0
4.115722410E1,1.068841696E0,-1.380407095E0,-1.430959702E-1,1.751691404E0
4.117578717E1,8.847233653E-1,-1.423400640E0,1.023540497E-1,1.679071520E0
4.119435019E1,7.925441861E-1,-1.561946154E0,7.929229736E-1,1.922635929E0
4.121291321E1,8.525032997E-1,-1.725282311E0,1.650877953E0,2.535499743E0
4.123147628E1,1.096128941E0,-2.007955551E0,2.210041046E0,3.180827813E0
4.125003936E1,1.218966961E0,-2.185070992E0,2.243242264E0,3.360439189E0
4.126860238E1,1.153159857E0,-2.132378340E0,1.735779762E0,2.981567779E0
4.128716545E1,1.165143490E0,-1.917373180E0,9.505710602E-1,2.436691323E0
4.130572847E1,6.275126934E-1,-1.556879759E0,1.362438202E-1,1.684104849E0
4.132429154E1,3.749799728E-1,-1.372839451E0,-6.720771790E-1,1.573844297E0
4.134285456E1,6.261987090E-1,-1.260119438E0,-1.290822983E0,1.909515592E0
4.136141764E1,8.438925147E-1,-1.047240376E0,-1.544062614E0,2.047680722E0
4.137998066E1,1.122184753E0,-1.020488262E0,-1.756768703E0,2.320976344E0
4.139854373E1,1.197250485E0,-1.063718081E0,-1.816691875E0,2.421832829E0
4.141710675E1,9.962193370E-1,-1.119664192E0,-1.718952656E0,2.280547983E0
4.143566982E1,9.869544506E-1,-1.218474030E0,-1.584070683E0,2.228909594E0
4.145423284E1,1.308121443E0,-1.447448730E0,-1.490362167E0,2.455090411E0
4.147279592E1,1.262775660E0,-1.529312134E0,-1.426198006E0,2.442834157E0
4.149135894E1,1.076618910E0,-1.418142676E0,-1.481963158E0,2.316560323E0
4.150992201E1,1.068734884E0,-1.266593456E0,-1.599367619E0,2.303134824E0
4.152848503E1,9.180117249E-1,-9.684189558E-1,-1.394804955E0,1.930300925E0
4.154704810E1,9.389072657E-1,-8.182145357E-1,-4.331922531E-1,1.318589173E0
4.156559821E1,8.372606039E-1,-6.702172756E-1,7.627840042E-1,1.316068369E0
4.158417420E1,5.715806484E-1,-5.627434254E-1,8.967571259E-1,1.203145022E0
4.160273722E1,9.543245435E-1,-9.053486586E-1,3.869886398E-1,1.371186251E0
4.162130024E1,1.458822489E0,-1.333005667E0,1.004505157E0,2.216776437E0
